step,tokens_per_second,model
9073,878593.3608672653,PNafter
9079,877423.4494768253,PNafter
9082,876014.5276515745,PNafter
9083,875610.5278157378,PNafter
9085,876274.9283741475,PNafter
9086,876221.9219967241,PNafter
9088,878387.5976408424,PNafter
9092,877862.6035645019,PNafter
9093,878622.7634835899,PNafter
9094,878025.9085760495,PNafter
9096,874645.1785475727,PNafter
9101,877293.8042984696,PNafter
9107,876190.8522740552,PNafter
9108,877219.6076920459,PNafter
9109,878566.7164459679,PNafter
9111,879105.8912434247,PNafter
9114,875895.7997655851,PNafter
9115,876150.647668281,PNafter
9116,876990.6849442585,PNafter
9117,878297.1474414902,PNafter
9118,878034.1671847075,PNafter
9119,878216.3548952391,PNafter
9120,877161.4499920161,PNafter
9121,876895.0306415079,PNafter
9122,877611.3426305958,PNafter
9123,878391.2711390171,PNafter
9124,877472.9354775689,PNafter
9125,878852.9988575348,PNafter
9126,878627.8172564601,PNafter
9127,878256.7493102986,PNafter
9129,877885.9946555942,PNafter
9132,875853.33952825,PNafter
9133,875332.7375178323,PNafter
9134,878336.1718924068,PNafter
9135,875781.6686827216,PNafter
9136,876632.8892345168,PNafter
9137,876580.2968405295,PNafter
9138,876968.2569431384,PNafter
9139,878071.7917013076,PNafter
9141,877449.1081878513,PNafter
9142,876446.7862416978,PNafter
9148,877357.0187156491,PNafter
9149,876971.9185792516,PNafter
9151,876838.2886682535,PNafter
9154,878300.82018316,PNafter
9157,878428.4670385955,PNafter
9159,877791.9792065641,PNafter
9163,876562.9198713272,PNafter
9165,876400.6156717705,PNafter
9167,875948.766692127,PNafter
9168,877724.5756463642,PNafter
9169,878717.4165178192,PNafter
9173,879501.6148128037,PNafter
9175,878423.4155587407,PNafter
9177,878434.4370442374,PNafter
9178,877064.3850256216,PNafter
9179,877986.4529233492,PNafter
9185,877494.9310474569,PNafter
9186,877817.2008870197,PNafter
9190,873935.9711259374,PNafter
9194,873942.3347726822,PNafter
9197,876645.2379287547,PNafter
9198,877610.4258833114,PNafter
9200,877391.3781982466,PNafter
9204,878970.2308701169,PNafter
9208,875766.6056019077,PNafter
9209,875627.4107403745,PNafter
9212,873751.9200263673,PNafter
9213,876299.6059444075,PNafter
9216,877245.7124743168,PNafter
9217,876809.9204352745,PNafter
9218,877181.5982433852,PNafter
9219,877948.8357196033,PNafter
9223,875893.0602712017,PNafter
9224,875883.0156050711,PNafter
9225,877443.1515676132,PNafter
9228,878314.593237993,PNafter
9237,876016.3544858391,PNafter
9238,878207.1748645711,PNafter
9239,877166.4869680845,PNafter
9242,876192.2229506543,PNafter
9246,876795.737007119,PNafter
9248,876807.6327545347,PNafter
9250,878673.7633129823,PNafter
9251,878495.978754898,PNafter
9252,878262.7169820928,PNafter
9253,876417.5290783172,PNafter
9254,877690.1900626635,PNafter
9256,875549.8459218969,PNafter
9257,877437.6532207131,PNafter
9259,877659.0161287438,PNafter
9260,876190.3953828086,PNafter
9265,877085.4444669684,PNafter
9266,877192.5885888129,PNafter
9267,874762.6568012785,PNafter
9269,876849.270412552,PNafter
9272,877681.4794758358,PNafter
9274,877626.4692373053,PNafter
9276,877660.849828262,PNafter
9278,874862.4014802955,PNafter
9282,873873.2487095466,PNafter
9283,876262.5901102211,PNafter
9286,877025.4735012925,PNafter
9287,874955.3347972621,PNafter
9293,875368.3067284941,PNafter
9294,875190.9454254989,PNafter
9295,875148.5534965547,PNafter
9297,875474.5755618643,PNafter
9298,871590.9301767342,PNafter
9300,873293.719819252,PNafter
9301,874507.7053213993,PNafter
9302,875128.0427471489,PNafter
9303,875344.5936002046,PNafter
9306,876889.5391618521,PNafter
9307,876828.2223109541,PNafter
9309,876477.8741181736,PNafter
9310,875037.8068702059,PNafter
9311,877250.2924208789,PNafter
9312,873030.0980195026,PNafter
9314,872936.6661998159,PNafter
9317,875862.4704146263,PNafter
9320,875293.9794897324,PNafter
9322,878399.0774246581,PNafter
9324,871841.469340979,PNafter
9326,878279.2432657067,PNafter
9328,876664.4477002001,PNafter
9333,876625.1143092167,PNafter
9336,875727.8091434706,PNafter
9337,876461.8727298507,PNafter
9338,872767.5419867332,PNafter
9339,874468.1101247495,PNafter
9340,870757.139417132,PNafter
9342,874401.6710698567,PNafter
9343,878572.6883309146,PNafter
9345,876791.1618055991,PNafter
9351,873748.2852298659,PNafter
9355,875562.6203584736,PNafter
9356,875630.6048804352,PNafter
9357,877329.5330671024,PNafter
9358,875981.1892645721,PNafter
9359,875734.6553275363,PNafter
9361,877144.5078606781,PNafter
9363,876587.6136652589,PNafter
9367,875960.639468293,PNafter
9369,876316.0584301143,PNafter
9372,878005.2627340779,PNafter
9373,877228.3091135084,PNafter
9374,873385.8661760816,PNafter
9375,875926.3919503278,PNafter
9381,876145.6223519851,PNafter
9384,876414.7863193948,PNafter
9385,876529.5397318522,PNafter
9386,876362.2200909412,PNafter
9387,876553.3171049664,PNafter
9388,876072.990127481,PNafter
9392,876467.8160344528,PNafter
9399,875282.1247783946,PNafter
9400,876403.8154553727,PNafter
9401,877851.5964235329,PNafter
9403,878270.9800461566,PNafter
9409,876005.8502928668,PNafter
9410,877041.9532548061,PNafter
9411,877941.9548725486,PNafter
9415,876470.1019423008,PNafter
9416,875350.0657465477,PNafter
9420,878307.7066565815,PNafter
9422,876819.9863723492,PNafter
9425,875727.3527350054,PNafter
9426,876479.7028854701,PNafter
9433,877202.2053669782,PNafter
9437,876744.0400084666,PNafter
9438,873909.6084338014,PNafter
9443,874768.5770833102,PNafter
9444,876090.8044641133,PNafter
9448,875371.9550161113,PNafter
9449,875797.1887624966,PNafter
9450,877239.3006294701,PNafter
9452,876219.6373832397,PNafter
9457,876397.8730187083,PNafter
9458,877270.9027722222,PNafter
9462,878290.7202174785,PNafter
9464,876455.4723381123,PNafter
9470,876586.241751318,PNafter
9471,874678.87063326,PNafter
9474,874979.0268398753,PNafter
9475,875992.6062346891,PNafter
9476,876307.3750967844,PNafter
9483,875812.2528953913,PNafter
9484,877336.8624049943,PNafter
9485,875313.5860632003,PNafter
9486,877038.2910338369,PNafter
9488,878234.7155323487,PNafter
9493,876547.8299043664,PNafter
9497,877856.1826987248,PNafter
9500,876813.1232083653,PNafter
9501,877728.7020974641,PNafter
9502,877193.9624013554,PNafter
9504,877561.3826956564,PNafter
9505,878534.1021990958,PNafter
9506,878686.6290699327,PNafter
9509,874360.26553306,PNafter
9511,878177.8000560818,PNafter
9513,878763.831524442,PNafter
9515,875888.9510617567,PNafter
9517,877427.5730970324,PNafter
9522,877271.8188103149,PNafter
9523,876119.1261829896,PNafter
9526,877081.7818827826,PNafter
9527,876744.0400084666,PNafter
9531,879325.7959556468,PNafter
9538,877986.911689632,PNafter
9539,879655.3988703125,PNafter
9540,879187.3075695961,PNafter
9543,877803.443427097,PNafter
9544,877455.5231000921,PNafter
9545,878771.184846697,PNafter
9547,878020.4029232534,PNafter
9548,878760.614484652,PNafter
9551,878333.8762404745,PNafter
9552,879352.4864389639,PNafter
9557,879238.8330356157,PNafter
9559,878461.0734427035,PNafter
9565,879415.5376354646,PNafter
9569,877477.9760316056,PNafter
9572,877214.5701058876,PNafter
9573,877183.4299484984,PNafter
9575,878800.5993663825,PNafter
9576,878259.9626619566,PNafter
9578,876944.4570536974,PNafter
9579,879293.5854610422,PNafter
9580,876625.1143092167,PNafter
9585,878941.2647581453,PNafter
9586,879391.1444944224,PNafter
9591,878289.8020502984,PNafter
9595,877351.0633456521,PNafter
9596,879383.7807932377,PNafter
9599,878117.6796222584,PNafter
9602,876790.2467710244,PNafter
9604,877690.6485193912,PNafter
9606,879377.7978768297,PNafter
9610,878539.6142961296,PNafter
9611,875197.3273618593,PNafter
9614,878191.1102726969,PNafter
9615,877722.7416805516,PNafter
9617,878592.4420672144,PNafter
9618,877838.2964964665,PNafter
9619,877625.5524584185,PNafter
9622,878119.5152388574,PNafter
9623,878825.4193990743,PNafter
9624,878141.5432366601,PNafter
9626,877672.7690619018,PNafter
9628,877428.9476457146,PNafter
9634,876488.8468364255,PNafter
9635,877019.9803877459,PNafter
9636,878155.7702392748,PNafter
9637,879435.7895731108,PNafter
9639,879457.4233550347,PNafter
9642,875319.5138048438,PNafter
9644,878640.2222181758,PNafter
9645,876653.927959177,PNafter
9650,878186.9794726385,PNafter
9654,879336.8400970588,PNafter
9659,877786.0179302281,PNafter
9661,880251.7051167341,PNafter
9662,877794.7305921821,PNafter
9664,877148.1709687555,PNafter
9668,878423.4155587407,PNafter
9669,879052.081949435,PNafter
9670,878892.5324334818,PNafter
9671,877915.349945378,PNafter
9678,876524.0528289388,PNafter
9679,876380.0461922163,PNafter
9683,877355.6443923201,PNafter
9684,876954.0683920049,PNafter
9686,876762.3391339431,PNafter
9692,874780.8733097424,PNafter
9696,877790.603520223,PNafter
9703,877819.0352475917,PNafter
9704,878126.8577819978,PNafter
9705,878932.529321302,PNafter
9708,877798.3991331704,PNafter
9710,875714.5734911289,PNafter
9711,877126.1927792138,PNafter
9713,878397.6998347571,PNafter
9717,878682.034113485,PNafter
9718,877704.8609155104,PNafter
9719,876991.600397243,PNafter
9720,876307.3750967844,PNafter
9722,878256.2902619814,PNafter
9728,879612.1128895372,PNafter
9729,878532.2648487884,PNafter
9733,879146.367531991,PNafter
9734,879015.2930615341,PNafter
9735,878579.1196824205,PNafter
9736,877684.6886192886,PNafter
9738,879219.9703339181,PNafter
9739,877503.1796704635,PNafter
9740,880200.9830379525,PNafter
9747,880242.9436127444,PNafter
9749,876322.4567858429,PNafter
9750,876430.7859884539,PNafter
9754,874812.2985700885,PNafter
9760,876290.0089463684,PNafter
9762,876455.929505851,PNafter
9764,875814.0788861081,PNafter
9765,877480.7254491249,PNafter
9766,875877.5367933755,PNafter
9777,876212.783614267,PNafter
9779,876105.8786994505,PNafter
9782,876786.1291390749,PNafter
9783,876226.0343310185,PNafter
9787,877038.2910338369,PNafter
9789,877003.5014599615,PNafter
9790,880172.8578592166,PNafter
9793,880033.1807357933,PNafter
9794,875260.6959227746,PNafter
9795,877543.9668077837,PNafter
9800,876169.8357698668,PNafter
9801,877769.5102029366,PNafter
9802,877499.5135966489,PNafter
9803,877702.110093243,PNafter
9809,878688.4670659681,PNafter
9814,875088.3913576556,PNafter
9816,877733.2870886368,PNafter
9821,873631.0792546439,PNafter
9823,871292.1900108614,PNafter
9824,876849.7279912006,PNafter
9827,877149.0867505553,PNafter
9828,875555.3206347857,PNafter
9836,877070.3365043546,PNafter
9838,878933.90858926,PNafter
9844,879424.7429460378,PNafter
9847,876946.7454484707,PNafter
9848,878551.5574103241,PNafter
9853,876448.6148792673,PNafter
9855,876117.7557350798,PNafter
9856,876849.270412552,PNafter
9857,877206.7848592645,PNafter
9858,878130.9880164757,PNafter
9865,878248.945554166,PNafter
9867,878377.4956792897,PNafter
9870,877805.2777301716,PNafter
9873,878958.7361527544,PNafter
9874,878783.5938570602,PNafter
9875,877900.6720550901,PNafter
9879,876455.4723381123,PNafter
9881,876058.8305305372,PNafter
9882,878382.5466310213,PNafter
9884,878103.4538538189,PNafter
9886,875988.03941093,PNafter
9888,878522.6188857584,PNafter
9891,878835.991320226,PNafter
9892,878366.4756225947,PNafter
9893,878762.9123678127,PNafter
9894,878813.4688379576,PNafter
9898,877063.4694206775,PNafter
9901,876210.9559606493,PNafter
9903,876659.4164882117,PNafter
9904,878021.3205272577,PNafter
9905,878499.1938573753,PNafter
9911,878484.4964381551,PNafter
9915,876432.6145592573,PNafter
9918,880333.7950469384,PNafter
9919,878117.6796222584,PNafter
9922,879758.1049960083,PNafter
9924,879059.8999848317,PNafter
9925,877821.7868028237,PNafter
9927,876814.0382906888,PNafter
9928,879138.0879879254,PNafter
9929,878780.836268916,PNafter
9930,879197.4281666595,PNafter
9931,881029.4064066537,PNafter
9934,877949.2944465752,PNafter
9935,879642.9652269746,PNafter
9937,877885.9946555942,PNafter
9938,877063.9272229107,PNafter
9943,878067.2031729879,PNafter
9947,876807.6327545347,PNafter
9949,878588.3074907653,PNafter
9952,876786.1291390749,PNafter
9953,878844.2651750722,PNafter
9957,877877.7388340486,PNafter
9960,877904.8001621262,PNafter
9961,877570.0908988243,PNafter
9963,877671.852186282,PNafter
9965,876848.8128343809,PNafter
9968,876077.10106394,PNafter
9974,878231.9613878401,PNafter
9975,877753.0030965251,PNafter
9976,879145.9075532294,PNafter
9978,878585.5511280845,PNafter
9979,877610.4258833114,PNafter
9980,877344.1918653477,PNafter
9981,876890.9120253178,PNafter
9986,877879.5734476396,PNafter
9989,878102.994965737,PNafter
9990,876223.7496960897,PNafter
9991,875937.807492095,PNafter
9995,877538.467197332,PNafter
9998,878588.7668862268,PNafter
10002,877285.5596112763,PNafter
10003,877832.3345910144,PNafter
10006,878998.7390665736,PNafter
10007,879895.3909855146,PNafter
10008,879121.5293676315,PNafter
10009,878835.0720126375,PNafter
10011,879409.0940327261,PNafter
10012,879736.9170157289,PNafter
10014,878483.5778657825,PNafter
10016,879646.649232801,PNafter
10018,880236.02675911,PNafter
10022,875659.8095272548,PNafter
10024,876210.9559606493,PNafter
10026,878045.6377322464,PNafter
10027,878324.6937527442,PNafter
10032,874684.7897812345,PNafter
10033,874354.8057549171,PNafter
10039,875545.2837134553,PNafter
10041,873591.1092141721,PNafter
10042,872083.5527548956,PNafter
10044,877096.4324030617,PNafter
10045,876186.2833830304,PNafter
10047,877242.5065401774,PNafter
10048,876454.1008377589,PNafter
10049,878339.8449604586,PNafter
10052,876981.0728033104,PNafter
10053,875930.9581313295,PNafter
10057,877567.7992496557,PNafter
10058,877565.5076124559,PNafter
10059,876151.1045180755,PNafter
10061,877721.8247005192,PNafter
10064,876191.3091657787,PNafter
10068,877190.75684545,PNafter
10069,877182.9720215029,PNafter
10077,878662.7358211781,PNafter
10079,879386.54216673,PNafter
10082,878465.206821727,PNafter
10084,878201.6669382903,PNafter
10086,876497.9909781727,PNafter
10087,876571.6082698092,PNafter
10089,877090.9384006015,PNafter
10090,874786.7938383518,PNafter
10093,877295.6364722241,PNafter
10095,877468.353205969,PNafter
10096,876594.9306121361,PNafter
10099,877221.8975230628,PNafter
10104,874394.3906913422,PNafter
10105,873233.3586101289,PNafter
10106,874057.8056019011,PNafter
10107,878494.6008610405,PNafter
10111,879129.3486383732,PNafter
10113,878168.1618752265,PNafter
10114,879829.0460975363,PNafter
10117,877747.0423495662,PNafter
10119,878731.202641546,PNafter
10120,878824.0404715886,PNafter
10123,878219.108941864,PNafter
10126,878082.3454984403,PNafter
10128,877697.5254277806,PNafter
10129,877863.9794765314,PNafter
10132,879109.1108117515,PNafter
10135,878629.6550064636,PNafter
10136,877994.71078979,PNafter
10137,878263.1760371284,PNafter
10140,878912.7602895863,PNafter
10143,878395.8630549436,PNafter
10144,879732.3110681068,PNafter
10147,880076.0472166678,PNafter
10148,879035.0667060276,PNafter
10150,878967.0123189503,PNafter
10151,877144.5078606781,PNafter
10155,879890.322620272,PNafter
10157,880635.9994196701,PNafter
10158,878638.3844239669,PNafter
10160,877568.257578532,PNafter
10161,878155.7702392748,PNafter
10162,880447.2703803796,PNafter
10163,878648.0329293328,PNafter
10165,877831.875986257,PNafter
10167,879261.8374257496,PNafter
10168,881530.909160149,PNafter
10170,879730.4687025623,PNafter
10171,877380.8410041486,PNafter
10173,877762.1736345483,PNafter
10179,880336.5623899865,PNafter
10181,877200.8315286164,PNafter
10182,875444.4710414507,PNafter
10183,876585.784447625,PNafter
10184,877281.8953555987,PNafter
10187,877668.1847029586,PNafter
10189,876378.67492791,PNafter
10192,879015.2930615341,PNafter
10194,878870.4667432264,PNafter
10195,876655.3000849927,PNafter
10197,879318.8935081406,PNafter
10198,877329.0749875503,PNafter
10202,876324.7419355323,PNafter
10206,877598.966703857,PNafter
10209,878614.0343764753,PNafter
10210,879963.5892143002,PNafter
10212,877825.4555699659,PNafter
10214,878227.8302034659,PNafter
10216,875971.1425770399,PNafter
10218,876642.0363820277,PNafter
10231,878999.6587166031,PNafter
10240,877512.8032599741,PNafter
10241,878175.0462685351,PNafter
10242,876094.4587765611,PNafter
10244,877707.6117550207,PNafter
10248,878160.8186413365,PNafter
10250,878694.900112645,PNafter
10252,876851.1007300119,PNafter
10253,877878.1974867275,PNafter
10254,878508.3799941265,PNafter
10255,876762.7966218669,PNafter
10257,878478.066471887,PNafter
10258,877947.4595415638,PNafter
10260,877979.1127280291,PNafter
10261,877491.2650425645,PNafter
10263,875585.4327795376,PNafter
10264,875986.6693730875,PNafter
10265,877629.2195854577,PNafter
10266,875197.3273618593,PNafter
10267,876514.9081434011,PNafter
10271,876832.3403382767,PNafter
10272,876151.5613683466,PNafter
10275,876606.3635861746,PNafter
10277,878972.5298496672,PNafter
10281,878515.2697227646,PNafter
10282,877632.4283467565,PNafter
10283,877019.5226313898,PNafter
10286,875788.9721811537,PNafter
10288,874428.5185134505,PNafter
10291,877161.4499920161,PNafter
10292,878470.2587822462,PNafter
10293,876069.3359941283,PNafter
10294,877273.192871041,PNafter
10297,878428.9262669178,PNafter
10299,876866.6587369386,PNafter
10301,877071.709933994,PNafter
10303,877446.8171704966,PNafter
10304,878151.6397716708,PNafter
10306,879205.7088284757,PNafter
10310,878483.5778657825,PNafter
10316,876153.845626848,PNafter
10317,877938.7438475003,PNafter
10321,878578.6602970473,PNafter
10322,877190.75684545,PNafter
10323,879208.0090399954,PNafter
10324,876268.5307124427,PNafter
10325,876185.3696105435,PNafter
10326,878830.4755035436,PNafter
10329,877186.1775205116,PNafter
10332,878284.2930875326,PNafter
10333,879421.9813326309,PNafter
10335,877418.8677220535,PNafter
10336,878156.2291825184,PNafter
10337,879197.4281666595,PNafter
10338,879200.6484054977,PNafter
10342,878358.2107615336,PNafter
10344,878868.1682975427,PNafter
10345,878041.0494772672,PNafter
10350,879445.9158917223,PNafter
10352,879046.563419939,PNafter
10355,878700.8737403313,PNafter
10356,879068.178056238,PNafter
10357,877894.7093023543,PNafter
10361,879041.9646982874,PNafter
10362,880410.8259260823,PNafter
10364,879670.5960228518,PNafter
10366,878438.5701726021,PNafter
10368,876975.5802459418,PNafter
10370,877210.4484875206,PNafter
